,Team Number,Team Name,Date,Win Streak,Numeric Win Streak
10643,195, Presbyterian,20180511,+,1
10644,195, Presbyterian,20180512,++,2
10645,195, Presbyterian,20180513,-,-1
10646,195, Presbyterian,20180517,--,-2
10647,195, Presbyterian,20180519,---,-3
10648,195, Presbyterian,20180519,----,-4
10649,196, Princeton,20180302,-,-1
10650,196, Princeton,20180303,--,-2
10651,196, Princeton,20180303,---,-3
10652,196, Princeton,20180304,----,-4
10653,196, Princeton,20180309,-----,-5
10654,196, Princeton,20180310,------,-6
10655,196, Princeton,20180310,-------,-7
10656,196, Princeton,20180316,+,1
10657,196, Princeton,20180317,++,2
10658,196, Princeton,20180317,-,-1
10659,196, Princeton,20180318,--,-2
10660,196, Princeton,20180319,---,-3
10661,196, Princeton,20180328,+,1
10662,196, Princeton,20180331,-,-1
10663,196, Princeton,20180401,+,1
10664,196, Princeton,20180401,++,2
10665,196, Princeton,20180405,-,-1
10666,196, Princeton,20180407,+,1
10667,196, Princeton,20180407,++,2
10668,196, Princeton,20180408,-,-1
10669,196, Princeton,20180411,--,-2
10670,196, Princeton,20180413,---,-3
10671,196, Princeton,20180414,+,1
10672,196, Princeton,20180414,-,-1
10673,196, Princeton,20180421,+,1
10674,196, Princeton,20180422,-,-1
10675,196, Princeton,20180422,+,1
10676,196, Princeton,20180424,-,-1
10677,196, Princeton,20180424,--,-2
10678,196, Princeton,20180425,---,-3
10679,196, Princeton,20180428,----,-4
10680,196, Princeton,20180428,-----,-5
10681,196, Princeton,20180429,------,-6
10682,196, Princeton,20180503,-------,-7
10683,196, Princeton,20180505,--------,-8
10684,196, Princeton,20180505,---------,-9
10685,196, Princeton,20180506,----------,-10
10686,197, Purdue,20180217,+,1
10687,197, Purdue,20180217,++,2
10688,197, Purdue,20180218,+++,3
10689,197, Purdue,20180223,++++,4
10690,197, Purdue,20180223,+++++,5
10691,197, Purdue,20180224,-,-1
10692,197, Purdue,20180225,+,1
10693,197, Purdue,20180302,++,2
10694,197, Purdue,20180303,+++,3
10695,197, Purdue,20180304,-,-1
10696,197, Purdue,20180309,--,-2
10697,197, Purdue,20180310,+,1
10698,197, Purdue,20180311,-,-1
10699,197, Purdue,20180313,--,-2
10700,197, Purdue,20180314,---,-3
10701,197, Purdue,20180317,----,-4
10702,197, Purdue,20180317,-----,-5
10703,197, Purdue,20180318,------,-6
10704,197, Purdue,20180323,-------,-7
10705,197, Purdue,20180323,+,1
10706,197, Purdue,20180328,++,2
10707,197, Purdue,20180330,+++,3
10708,197, Purdue,20180331,++++,4
10709,197, Purdue,20180331,+++++,5
10710,197, Purdue,20180406,++++++,6
10711,197, Purdue,20180407,-,-1
10712,197, Purdue,20180408,--,-2
10713,197, Purdue,20180410,---,-3
10714,197, Purdue,20180413,----,-4
10715,197, Purdue,20180414,-----,-5
10716,197, Purdue,20180417,+,1
10717,197, Purdue,20180418,-,-1
10718,197, Purdue,20180420,+,1
10719,197, Purdue,20180421,++,2
10720,197, Purdue,20180422,+++,3
10721,197, Purdue,20180424,++++,4
10722,197, Purdue,20180425,+++++,5
10723,197, Purdue,20180427,++++++,6
10724,197, Purdue,20180428,+++++++,7
10725,197, Purdue,20180429,++++++++,8
10726,197, Purdue,20180504,+++++++++,9
10727,197, Purdue,20180505,++++++++++,10
10728,197, Purdue,20180506,+++++++++++,11
10729,197, Purdue,20180508,++++++++++++,12
10730,197, Purdue,20180509,+++++++++++++,13
10731,197, Purdue,20180511,-,-1
10732,197, Purdue,20180512,+,1
10733,197, Purdue,20180513,-,-1
10734,197, Purdue,20180515,+,1
10735,197, Purdue,20180517,++,2
10736,197, Purdue,20180518,+++,3
10737,197, Purdue,20180519,++++,4
10738,197, Purdue,20180523,+++++,5
10739,197, Purdue,20180524,++++++,6
10740,197, Purdue,20180526,+++++++,7
10741,197, Purdue,20180527,-,-1
10742,197, Purdue,20180601,--,-2
10743,197, Purdue,20180602,+,1
10744,197, Purdue,20180603,-,-1
10745,198, Quinnipiac,20180216,-,-1
10746,198, Quinnipiac,20180217,--,-2
10747,198, Quinnipiac,20180218,---,-3
10748,198, Quinnipiac,20180223,+,1
10749,198, Quinnipiac,20180224,++,2
10750,198, Quinnipiac,20180225,+++,3
10751,198, Quinnipiac,20180302,-,-1
10752,198, Quinnipiac,20180303,--,-2
10753,198, Quinnipiac,20180304,+,1
10754,198, Quinnipiac,20180309,++,2
10755,198, Quinnipiac,20180310,+++,3
10756,198, Quinnipiac,20180310,-,-1
10757,198, Quinnipiac,20180313,+,1
10758,198, Quinnipiac,20180314,++,2
10759,198, Quinnipiac,20180316,-,-1
10760,198, Quinnipiac,20180317,--,-2
10761,198, Quinnipiac,20180318,---,-3
10762,198, Quinnipiac,20180324,----,-4
10763,198, Quinnipiac,20180324,-----,-5
10764,198, Quinnipiac,20180325,------,-6
10765,198, Quinnipiac,20180327,-------,-7
10766,198, Quinnipiac,20180328,--------,-8
10767,198, Quinnipiac,20180330,+,1
10768,198, Quinnipiac,20180331,++,2
10769,198, Quinnipiac,20180331,+++,3
10770,198, Quinnipiac,20180405,-,-1
10771,198, Quinnipiac,20180407,+,1
10772,198, Quinnipiac,20180408,++,2
10773,198, Quinnipiac,20180408,+++,3
10774,198, Quinnipiac,20180410,-,-1
10775,198, Quinnipiac,20180411,--,-2
10776,198, Quinnipiac,20180413,+,1
10777,198, Quinnipiac,20180414,++,2
10778,198, Quinnipiac,20180414,-,-1
10779,198, Quinnipiac,20180418,--,-2
10780,198, Quinnipiac,20180421,+,1
10781,198, Quinnipiac,20180421,++,2
10782,198, Quinnipiac,20180422,-,-1
10783,198, Quinnipiac,20180424,+,1
10784,198, Quinnipiac,20180428,++,2
10785,198, Quinnipiac,20180428,-,-1
10786,198, Quinnipiac,20180429,--,-2
10787,198, Quinnipiac,20180501,---,-3
10788,198, Quinnipiac,20180502,----,-4
10789,198, Quinnipiac,20180505,-----,-5
10790,198, Quinnipiac,20180505,+,1
10791,198, Quinnipiac,20180506,++,2
10792,198, Quinnipiac,20180511,+++,3
10793,198, Quinnipiac,20180513,-,-1
10794,198, Quinnipiac,20180513,--,-2
10795,198, Quinnipiac,20180517,+,1
10796,198, Quinnipiac,20180518,-,-1
10797,198, Quinnipiac,20180519,+,1
10798,198, Quinnipiac,20180524,-,-1
10799,198, Quinnipiac,20180525,--,-2
10800,198, Quinnipiac,20180525,+,1
10801,199, Radford,20180216,+,1
10802,199, Radford,20180217,++,2
10803,199, Radford,20180218,-,-1
10804,199, Radford,20180220,--,-2
10805,199, Radford,20180223,---,-3
10806,199, Radford,20180224,+,1
10807,199, Radford,20180224,-,-1
10808,199, Radford,20180227,--,-2
10809,199, Radford,20180302,---,-3
10810,199, Radford,20180303,----,-4
10811,199, Radford,20180304,-----,-5
10812,199, Radford,20180306,+,1
10813,199, Radford,20180307,-,-1
10814,199, Radford,20180309,+,1
10815,199, Radford,20180310,++,2
10816,199, Radford,20180310,+++,3
10817,199, Radford,20180316,-,-1
10818,199, Radford,20180317,--,-2
10819,199, Radford,20180318,+,1
10820,199, Radford,20180323,-,-1
10821,199, Radford,20180323,--,-2
10822,199, Radford,20180325,+,1
10823,199, Radford,20180327,++,2
10824,199, Radford,20180329,-,-1
10825,199, Radford,20180330,--,-2
10826,199, Radford,20180331,---,-3
10827,199, Radford,20180403,----,-4
10828,199, Radford,20180404,-----,-5
10829,199, Radford,20180406,+,1
10830,199, Radford,20180408,-,-1
10831,199, Radford,20180409,+,1
10832,199, Radford,20180411,-,-1
10833,199, Radford,20180413,--,-2
10834,199, Radford,20180414,+,1
10835,199, Radford,20180414,++,2
10836,199, Radford,20180417,+++,3
10837,199, Radford,20180420,++++,4
10838,199, Radford,20180421,-,-1
10839,199, Radford,20180422,+,1
10840,199, Radford,20180425,-,-1
10841,199, Radford,20180427,+,1
10842,199, Radford,20180428,++,2
10843,199, Radford,20180429,+++,3
10844,199, Radford,20180504,-,-1
10845,199, Radford,20180505,--,-2
10846,199, Radford,20180506,---,-3
10847,199, Radford,20180508,----,-4
10848,199, Radford,20180511,+,1
10849,199, Radford,20180512,++,2
10850,199, Radford,20180513,-,-1
10851,199, Radford,20180515,+,1
10852,199, Radford,20180517,++,2
10853,199, Radford,20180519,-,-1
10854,199, Radford,20180519,--,-2
10855,199, Radford,20180522,+,1
10856,199, Radford,20180523,-,-1
10857,199, Radford,20180524,--,-2
10858,200, Rhode_Island,20180216,-,-1
10859,200, Rhode_Island,20180217,--,-2
10860,200, Rhode_Island,20180218,---,-3
10861,200, Rhode_Island,20180223,----,-4
10862,200, Rhode_Island,20180224,+,1
10863,200, Rhode_Island,20180224,-,-1
10864,200, Rhode_Island,20180225,+,1
10865,200, Rhode_Island,20180302,-,-1
10866,200, Rhode_Island,20180303,--,-2
10867,200, Rhode_Island,20180304,---,-3
10868,200, Rhode_Island,20180309,----,-4
10869,200, Rhode_Island,20180310,-----,-5
10870,200, Rhode_Island,20180310,------,-6
10871,200, Rhode_Island,20180315,+,1
10872,200, Rhode_Island,20180316,-,-1
10873,200, Rhode_Island,20180317,--,-2
10874,200, Rhode_Island,20180317,+,1
10875,200, Rhode_Island,20180318,-,-1
10876,200, Rhode_Island,20180320,+,1
10877,200, Rhode_Island,20180323,-,-1
10878,200, Rhode_Island,20180324,--,-2
10879,200, Rhode_Island,20180325,---,-3
10880,200, Rhode_Island,20180327,+,1
10881,200, Rhode_Island,20180328,-,-1
10882,200, Rhode_Island,20180330,--,-2
10883,200, Rhode_Island,20180331,---,-3
10884,200, Rhode_Island,20180401,----,-4
10885,200, Rhode_Island,20180406,+,1
10886,200, Rhode_Island,20180407,-,-1
10887,200, Rhode_Island,20180408,--,-2
10888,200, Rhode_Island,20180410,+,1
10889,200, Rhode_Island,20180411,-,-1
10890,200, Rhode_Island,20180413,--,-2
10891,200, Rhode_Island,20180414,+,1
10892,200, Rhode_Island,20180414,++,2
10893,200, Rhode_Island,20180417,+++,3
10894,200, Rhode_Island,20180418,++++,4
10895,200, Rhode_Island,20180420,+++++,5
10896,200, Rhode_Island,20180421,++++++,6
10897,200, Rhode_Island,20180422,+++++++,7
10898,200, Rhode_Island,20180424,++++++++,8
10899,200, Rhode_Island,20180504,+++++++++,9
10900,200, Rhode_Island,20180505,++++++++++,10
10901,200, Rhode_Island,20180506,+++++++++++,11
10902,200, Rhode_Island,20180511,-,-1
10903,200, Rhode_Island,20180512,+,1
10904,200, Rhode_Island,20180513,++,2
10905,200, Rhode_Island,20180515,+++,3
10906,200, Rhode_Island,20180517,++++,4
10907,200, Rhode_Island,20180518,+++++,5
10908,200, Rhode_Island,20180518,-,-1
10909,201, Rice,20180216,+,1
10910,201, Rice,20180217,++,2
10911,201, Rice,20180218,-,-1
10912,201, Rice,20180220,+,1
10913,201, Rice,20180222,-,-1
10914,201, Rice,20180223,--,-2
10915,201, Rice,20180224,---,-3
10916,201, Rice,20180225,----,-4
10917,201, Rice,20180302,+,1
10918,201, Rice,20180303,-,-1
10919,201, Rice,20180304,+,1
10920,201, Rice,20180306,-,-1
10921,201, Rice,20180307,+,1
10922,201, Rice,20180309,-,-1
10923,201, Rice,20180310,+,1
10924,201, Rice,20180311,-,-1
10925,201, Rice,20180311,--,-2
10926,201, Rice,20180313,+,1
10927,201, Rice,20180314,++,2
10928,201, Rice,20180316,-,-1
10929,201, Rice,20180317,--,-2
10930,201, Rice,20180317,---,-3
10931,201, Rice,20180320,----,-4
10932,201, Rice,20180323,+,1
10933,201, Rice,20180324,-,-1
10934,201, Rice,20180325,--,-2
10935,201, Rice,20180327,+,1
10936,201, Rice,20180330,-,-1
10937,201, Rice,20180331,--,-2
10938,201, Rice,20180401,+,1
10939,201, Rice,20180403,-,-1
10940,201, Rice,20180406,+,1
10941,201, Rice,20180407,++,2
10942,201, Rice,20180408,+++,3
10943,201, Rice,20180410,-,-1
10944,201, Rice,20180413,--,-2
10945,201, Rice,20180413,+,1
10946,201, Rice,20180420,-,-1
10947,201, Rice,20180421,--,-2
10948,201, Rice,20180427,---,-3
10949,201, Rice,20180428,+,1
10950,201, Rice,20180429,-,-1
10951,201, Rice,20180502,+,1
10952,201, Rice,20180505,++,2
10953,201, Rice,20180505,+++,3
10954,201, Rice,20180506,-,-1
10955,201, Rice,20180508,+,1
10956,201, Rice,20180511,++,2
10957,201, Rice,20180512,-,-1
10958,201, Rice,20180513,+,1
10959,201, Rice,20180515,-,-1
10960,201, Rice,20180518,+,1
10961,201, Rice,20180519,-,-1
10962,201, Rice,20180524,+,1
10963,201, Rice,20180525,++,2
10964,201, Rice,20180526,-,-1
10965,201, Rice,20180526,--,-2
10966,202, Richmond,20180216,-,-1
10967,202, Richmond,20180217,+,1
10968,202, Richmond,20180218,++,2
10969,202, Richmond,20180220,-,-1
10970,202, Richmond,20180223,+,1
10971,202, Richmond,20180224,++,2
10972,202, Richmond,20180225,+++,3
10973,202, Richmond,20180228,-,-1
10974,202, Richmond,20180302,--,-2
10975,202, Richmond,20180303,+,1
10976,202, Richmond,20180304,++,2
10977,202, Richmond,20180309,-,-1
10978,202, Richmond,20180310,--,-2
10979,202, Richmond,20180311,---,-3
10980,202, Richmond,20180313,+,1
10981,202, Richmond,20180314,-,-1
10982,202, Richmond,20180316,+,1
10983,202, Richmond,20180317,++,2
10984,202, Richmond,20180318,+++,3
10985,202, Richmond,20180319,++++,4
10986,202, Richmond,20180323,+++++,5
10987,202, Richmond,20180324,-,-1
10988,202, Richmond,20180325,+,1
10989,202, Richmond,20180327,++,2
10990,202, Richmond,20180331,-,-1
10991,202, Richmond,20180331,--,-2
10992,202, Richmond,20180401,+,1
10993,202, Richmond,20180403,-,-1
10994,202, Richmond,20180406,--,-2
10995,202, Richmond,20180406,+,1
10996,202, Richmond,20180410,-,-1
10997,202, Richmond,20180413,+,1
10998,202, Richmond,20180414,-,-1
10999,202, Richmond,20180415,+,1
11000,202, Richmond,20180418,-,-1
11001,202, Richmond,20180420,--,-2
11002,202, Richmond,20180421,---,-3
11003,202, Richmond,20180422,+,1
11004,202, Richmond,20180427,++,2
11005,202, Richmond,20180428,-,-1
11006,202, Richmond,20180429,+,1
11007,202, Richmond,20180504,++,2
11008,202, Richmond,20180505,-,-1
11009,202, Richmond,20180506,+,1
11010,202, Richmond,20180508,-,-1
11011,202, Richmond,20180509,+,1
11012,202, Richmond,20180511,++,2
11013,202, Richmond,20180512,+++,3
11014,202, Richmond,20180513,++++,4
11015,202, Richmond,20180515,+++++,5
11016,202, Richmond,20180517,-,-1
11017,202, Richmond,20180517,+,1
11018,202, Richmond,20180518,++,2
11019,202, Richmond,20180523,-,-1
11020,202, Richmond,20180524,+,1
11021,202, Richmond,20180525,-,-1
11022,203, Rider,20180216,+,1
11023,203, Rider,20180217,-,-1
11024,203, Rider,20180217,--,-2
11025,203, Rider,20180218,+,1
11026,203, Rider,20180223,-,-1
11027,203, Rider,20180226,+,1
11028,203, Rider,20180226,++,2
11029,203, Rider,20180227,-,-1
11030,203, Rider,20180302,--,-2
11031,203, Rider,20180303,---,-3
11032,203, Rider,20180304,----,-4
11033,203, Rider,20180309,-----,-5
11034,203, Rider,20180310,------,-6
11035,203, Rider,20180311,-------,-7
11036,203, Rider,20180313,--------,-8
11037,203, Rider,20180314,+,1
11038,203, Rider,20180316,-,-1
11039,203, Rider,20180317,--,-2
11040,203, Rider,20180318,---,-3
11041,203, Rider,20180327,----,-4
11042,203, Rider,20180331,-----,-5
11043,203, Rider,20180331,+,1
11044,203, Rider,20180404,-,-1
11045,203, Rider,20180407,--,-2
11046,203, Rider,20180408,---,-3
11047,203, Rider,20180408,----,-4
11048,203, Rider,20180411,-----,-5
11049,203, Rider,20180413,+,1
11050,203, Rider,20180414,++,2
11051,203, Rider,20180414,+++,3
11052,203, Rider,20180421,-,-1
11053,203, Rider,20180421,+,1
11054,203, Rider,20180422,-,-1
11055,203, Rider,20180425,--,-2
11056,203, Rider,20180428,---,-3
11057,203, Rider,20180428,+,1
11058,203, Rider,20180429,-,-1
11059,203, Rider,20180505,--,-2
11060,203, Rider,20180505,---,-3
11061,203, Rider,20180507,----,-4
11062,203, Rider,20180508,-----,-5
11063,203, Rider,20180512,------,-6
11064,203, Rider,20180513,-------,-7
11065,203, Rider,20180513,--------,-8
11066,203, Rider,20180517,---------,-9
11067,203, Rider,20180518,+,1
11068,203, Rider,20180518,-,-1
11069,204, Rutgers,20180216,-,-1
11070,204, Rutgers,20180217,--,-2
11071,204, Rutgers,20180218,+,1
11072,204, Rutgers,20180223,-,-1
11073,204, Rutgers,20180224,+,1
11074,204, Rutgers,20180225,-,-1
11075,204, Rutgers,20180227,+,1
11076,204, Rutgers,20180302,++,2
11077,204, Rutgers,20180303,+++,3
11078,204, Rutgers,20180304,-,-1
11079,204, Rutgers,20180306,--,-2
11080,204, Rutgers,20180309,+,1
11081,204, Rutgers,20180310,++,2
11082,204, Rutgers,20180311,+++,3
11083,204, Rutgers,20180314,++++,4
11084,204, Rutgers,20180316,+++++,5
11085,204, Rutgers,20180317,++++++,6
11086,204, Rutgers,20180318,-,-1
11087,204, Rutgers,20180323,+,1
11088,204, Rutgers,20180324,++,2
11089,204, Rutgers,20180325,-,-1
11090,204, Rutgers,20180328,--,-2
11091,204, Rutgers,20180330,+,1
11092,204, Rutgers,20180330,++,2
11093,204, Rutgers,20180401,-,-1
11094,204, Rutgers,20180406,+,1
11095,204, Rutgers,20180407,-,-1
11096,204, Rutgers,20180408,+,1
11097,204, Rutgers,20180411,++,2
11098,204, Rutgers,20180413,-,-1
11099,204, Rutgers,20180414,--,-2
11100,204, Rutgers,20180415,---,-3
11101,204, Rutgers,20180417,+,1
11102,204, Rutgers,20180420,++,2
11103,204, Rutgers,20180421,-,-1
11104,204, Rutgers,20180422,+,1
11105,204, Rutgers,20180425,++,2
11106,204, Rutgers,20180427,-,-1
11107,204, Rutgers,20180428,--,-2
11108,204, Rutgers,20180429,---,-3
11109,204, Rutgers,20180501,+,1
11110,204, Rutgers,20180504,++,2
11111,204, Rutgers,20180505,-,-1
11112,204, Rutgers,20180506,--,-2
11113,204, Rutgers,20180511,---,-3
11114,204, Rutgers,20180512,----,-4
11115,204, Rutgers,20180513,-----,-5
11116,204, Rutgers,20180515,+,1
11117,204, Rutgers,20180517,-,-1
11118,204, Rutgers,20180518,--,-2
11119,216, SC_Upstate,20180216,+,1
11120,216, SC_Upstate,20180217,-,-1
11121,216, SC_Upstate,20180217,--,-2
11122,216, SC_Upstate,20180220,+,1
11123,216, SC_Upstate,20180223,++,2
11124,216, SC_Upstate,20180224,-,-1
11125,216, SC_Upstate,20180224,--,-2
11126,216, SC_Upstate,20180227,---,-3
11127,216, SC_Upstate,20180302,+,1
11128,216, SC_Upstate,20180303,++,2
11129,216, SC_Upstate,20180304,-,-1
11130,216, SC_Upstate,20180307,+,1
11131,216, SC_Upstate,20180309,++,2
11132,216, SC_Upstate,20180310,-,-1
11133,216, SC_Upstate,20180310,+,1
11134,216, SC_Upstate,20180314,-,-1
11135,216, SC_Upstate,20180316,+,1
11136,216, SC_Upstate,20180317,++,2
11137,216, SC_Upstate,20180318,-,-1
11138,216, SC_Upstate,20180320,+,1
11139,216, SC_Upstate,20180321,-,-1
11140,216, SC_Upstate,20180323,--,-2
11141,216, SC_Upstate,20180324,+,1
11142,216, SC_Upstate,20180325,++,2
11143,216, SC_Upstate,20180327,-,-1
11144,216, SC_Upstate,20180329,--,-2
11145,216, SC_Upstate,20180330,+,1
11146,216, SC_Upstate,20180331,-,-1
11147,216, SC_Upstate,20180403,+,1
11148,216, SC_Upstate,20180404,-,-1
11149,216, SC_Upstate,20180406,--,-2
11150,216, SC_Upstate,20180407,---,-3
11151,216, SC_Upstate,20180408,----,-4
11152,216, SC_Upstate,20180410,+,1
11153,216, SC_Upstate,20180411,-,-1
11154,216, SC_Upstate,20180413,--,-2
11155,216, SC_Upstate,20180414,+,1
11156,216, SC_Upstate,20180414,++,2
11157,216, SC_Upstate,20180417,+++,3
11158,216, SC_Upstate,20180418,++++,4
11159,216, SC_Upstate,20180420,+++++,5
11160,216, SC_Upstate,20180421,-,-1
11161,216, SC_Upstate,20180422,--,-2
11162,216, SC_Upstate,20180427,---,-3
11163,216, SC_Upstate,20180428,----,-4
11164,216, SC_Upstate,20180429,+,1
11165,216, SC_Upstate,20180509,++,2
11166,216, SC_Upstate,20180511,-,-1
11167,216, SC_Upstate,20180512,--,-2
11168,216, SC_Upstate,20180513,---,-3
11169,216, SC_Upstate,20180517,----,-4
11170,217, SE_Louisiana,20180216,+,1
11171,217, SE_Louisiana,20180217,++,2
11172,217, SE_Louisiana,20180218,-,-1
11173,217, SE_Louisiana,20180220,+,1
11174,217, SE_Louisiana,20180221,++,2
11175,217, SE_Louisiana,20180223,+++,3
11176,217, SE_Louisiana,20180224,-,-1
11177,217, SE_Louisiana,20180224,--,-2
11178,217, SE_Louisiana,20180228,+,1
11179,217, SE_Louisiana,20180302,-,-1
11180,217, SE_Louisiana,20180303,+,1
11181,217, SE_Louisiana,20180304,-,-1
11182,217, SE_Louisiana,20180306,+,1
11183,217, SE_Louisiana,20180307,++,2
11184,217, SE_Louisiana,20180309,+++,3
11185,217, SE_Louisiana,20180310,-,-1
11186,217, SE_Louisiana,20180310,+,1
11187,217, SE_Louisiana,20180313,++,2
11188,217, SE_Louisiana,20180314,+++,3
11189,217, SE_Louisiana,20180316,++++,4
11190,217, SE_Louisiana,20180317,+++++,5
11191,217, SE_Louisiana,20180318,++++++,6
11192,217, SE_Louisiana,20180320,-,-1
11193,217, SE_Louisiana,20180321,--,-2
11194,217, SE_Louisiana,20180323,+,1
11195,217, SE_Louisiana,20180324,-,-1
11196,217, SE_Louisiana,20180325,+,1
11197,217, SE_Louisiana,20180327,++,2
11198,217, SE_Louisiana,20180329,+++,3
11199,217, SE_Louisiana,20180330,-,-1
11200,217, SE_Louisiana,20180331,+,1
11201,217, SE_Louisiana,20180403,++,2
11202,217, SE_Louisiana,20180406,+++,3
11203,217, SE_Louisiana,20180407,++++,4
11204,217, SE_Louisiana,20180408,-,-1
11205,217, SE_Louisiana,20180410,--,-2
11206,217, SE_Louisiana,20180411,---,-3
11207,217, SE_Louisiana,20180414,+,1
11208,217, SE_Louisiana,20180414,-,-1
11209,217, SE_Louisiana,20180415,--,-2
11210,217, SE_Louisiana,20180417,---,-3
11211,217, SE_Louisiana,20180420,----,-4
11212,217, SE_Louisiana,20180421,+,1
11213,217, SE_Louisiana,20180421,++,2
11214,217, SE_Louisiana,20180427,+++,3
11215,217, SE_Louisiana,20180428,++++,4
11216,217, SE_Louisiana,20180429,+++++,5
11217,217, SE_Louisiana,20180504,-,-1
11218,217, SE_Louisiana,20180505,+,1
11219,217, SE_Louisiana,20180506,++,2
11220,217, SE_Louisiana,20180511,-,-1
11221,217, SE_Louisiana,20180512,+,1
11222,217, SE_Louisiana,20180513,++,2
11223,217, SE_Louisiana,20180515,+++,3
